,country,year,sex,age,suicides_no,population,percentage
2160,Australia,1979,female,15-24 years,71.0,1236800.0,0.005740620957309185
2161,Australia,1979,female,25-34 years,86.0,1138500.0,0.007553798858146684
2162,Australia,1979,female,35-54 years,171.0,1572100.0,0.0108771706634438
2163,Australia,1979,female,5-14 years,1.0,1246500.0,8.022462896109105e-05
2164,Australia,1979,female,55-74 years,135.0,1137800.0,0.011865002636667253
2165,Australia,1979,female,75+ years,15.0,309900.0,0.004840271055179091
2166,Australia,1979,male,15-24 years,234.0,1290800.0,0.01812829253176325
2167,Australia,1979,male,25-34 years,272.0,1168800.0,0.02327173169062286
2168,Australia,1979,male,35-54 years,415.0,1660700.0,0.0249894622749443
2169,Australia,1979,male,5-14 years,2.0,1312400.0,0.00015239256324291376
2170,Australia,1979,male,55-74 years,240.0,1033500.0,0.023222060957910014
2171,Australia,1979,male,75+ years,33.0,171600.0,0.019230769230769232
2172,Australia,1980,female,15-24 years,56.0,1244600.0,0.004499437570303712
2173,Australia,1980,female,25-34 years,81.0,1168300.0,0.006933150731832577
2174,Australia,1980,female,35-54 years,152.0,1597800.0,0.009513080485667793
2175,Australia,1980,female,5-14 years,2.0,1250400.0,0.0001599488163787588
2176,Australia,1980,female,55-74 years,88.0,1165900.0,0.007547817136975726
2177,Australia,1980,female,75+ years,29.0,319300.0,0.009082367679298466
2178,Australia,1980,male,15-24 years,229.0,1304600.0,0.017553273033880115
2179,Australia,1980,male,25-34 years,273.0,1192000.0,0.02290268456375839
2180,Australia,1980,male,35-54 years,387.0,1688500.0,0.022919751258513473
2181,Australia,1980,male,5-14 years,4.0,1316100.0,0.0003039282729275891
2182,Australia,1980,male,55-74 years,248.0,1059100.0,0.023416108016240205
2183,Australia,1980,male,75+ years,57.0,178500.0,0.031932773109243695
2184,Australia,1981,female,15-24 years,56.0,1280300.0,0.004373974849644615
2185,Australia,1981,female,25-34 years,71.0,1213700.0,0.0058498805306088815
2186,Australia,1981,female,35-54 years,160.0,1629500.0,0.00981896287204664
2187,Australia,1981,female,5-14 years,1.0,1264700.0,7.907013520993121e-05
2188,Australia,1981,female,55-74 years,104.0,1203000.0,0.008645054031587697
2189,Australia,1981,female,75+ years,21.0,331100.0,0.006342494714587738
2190,Australia,1981,male,15-24 years,238.0,1321500.0,0.018009837306091563
2191,Australia,1981,male,25-34 years,271.0,1243400.0,0.021795078011902846
2192,Australia,1981,male,35-54 years,410.0,1702500.0,0.024082232011747428
2193,Australia,1981,male,5-14 years,4.0,1322800.0,0.00030238887208950706
2194,Australia,1981,male,55-74 years,276.0,1088800.0,0.02534900808229243
2195,Australia,1981,male,75+ years,59.0,187100.0,0.03153393907001604
2196,Australia,1982,female,15-24 years,39.0,1289000.0,0.003025601241272304
2197,Australia,1982,female,25-34 years,88.0,1226400.0,0.007175472928897587
2198,Australia,1982,female,35-54 years,156.0,1687000.0,0.00924718435091879
2199,Australia,1982,female,5-14 years,1.0,1266000.0,7.898894154818326e-05
2200,Australia,1982,female,55-74 years,135.0,1228000.0,0.010993485342019544
2201,Australia,1982,female,75+ years,29.0,342300.0,0.008472100496640374
2202,Australia,1982,male,15-24 years,272.0,1334000.0,0.020389805097451273
2203,Australia,1982,male,25-34 years,303.0,1257500.0,0.024095427435387673
2204,Australia,1982,male,35-54 years,370.0,1764100.0,0.020973867694575137
2205,Australia,1982,male,5-14 years,10.0,1323600.0,0.0007555152614082804
2206,Australia,1982,male,55-74 years,290.0,1112100.0,0.02607679165542667
2207,Australia,1982,male,75+ years,73.0,193600.0,0.03770661157024793
2208,Australia,1983,female,15-24 years,48.0,1291900.0,0.0037154578527749827
2209,Australia,1983,female,25-34 years,80.0,1241900.0,0.006441742491343909
2210,Australia,1983,female,35-54 years,138.0,1734200.0,0.007957559681697613
2211,Australia,1983,female,5-14 years,1.0,1260700.0,7.932101213611485e-05
2212,Australia,1983,female,55-74 years,107.0,1250200.0,0.008558630619100943
2213,Australia,1983,female,75+ years,25.0,354600.0,0.007050197405527356
2214,Australia,1983,male,15-24 years,247.0,1338300.0,0.018456250467010386
2215,Australia,1983,male,25-34 years,306.0,1270200.0,0.024090694378837978
2216,Australia,1983,male,35-54 years,371.0,1811400.0,0.02048139560560892
2217,Australia,1983,male,5-14 years,7.0,1319100.0,0.0005306648472443333
2218,Australia,1983,male,55-74 years,287.0,1136000.0,0.025264084507042255
2219,Australia,1983,male,75+ years,80.0,201100.0,0.039781203381402286
2220,Australia,1984,female,15-24 years,56.0,1297500.0,0.004315992292870906
2221,Australia,1984,female,25-34 years,77.0,1256000.0,0.006130573248407643
2222,Australia,1984,female,35-54 years,148.0,1780500.0,0.008312271833754563
2223,Australia,1984,female,5-14 years,0.0,1245300.0,0.0
2224,Australia,1984,female,55-74 years,102.0,1270400.0,0.00802896725440806
2225,Australia,1984,female,75+ years,23.0,369200.0,0.006229685807150595
2226,Australia,1984,male,15-24 years,260.0,1346400.0,0.019310754604872252
2227,Australia,1984,male,25-34 years,331.0,1282100.0,0.02581701895327978
2228,Australia,1984,male,35-54 years,400.0,1855100.0,0.02156217993639157
2229,Australia,1984,male,5-14 years,10.0,1303600.0,0.0007671064743786438
2230,Australia,1984,male,55-74 years,286.0,1158400.0,0.024689226519337016
2231,Australia,1984,male,75+ years,60.0,210300.0,0.028530670470756064
2232,Australia,1985,female,15-24 years,69.0,1304000.0,0.005291411042944786
2233,Australia,1985,female,25-34 years,64.0,1275900.0,0.005016067089897327
2234,Australia,1985,female,35-54 years,143.0,1832700.0,0.007802695476619196
2235,Australia,1985,female,5-14 years,4.0,1231400.0,0.00032483352281955497
2236,Australia,1985,female,55-74 years,109.0,1286900.0,0.008469966586370347
2237,Australia,1985,female,75+ years,36.0,382900.0,0.009401932619482894
2238,Australia,1985,male,15-24 years,315.0,1355800.0,0.023233515267738605
2239,Australia,1985,male,25-34 years,357.0,1299100.0,0.027480563467015627
2240,Australia,1985,male,35-54 years,411.0,1906800.0,0.021554436752674638
2241,Australia,1985,male,5-14 years,4.0,1290600.0,0.0003099333643266698
2242,Australia,1985,male,55-74 years,282.0,1177400.0,0.023951078647868183
2243,Australia,1985,male,75+ years,67.0,219000.0,0.030593607305936073
2244,Australia,1986,female,15-24 years,77.0,1315000.0,0.005855513307984791
2245,Australia,1986,female,25-34 years,88.0,1300200.0,0.006768189509306261
2246,Australia,1986,female,35-54 years,169.0,1888100.0,0.008950797097611355
2247,Australia,1986,female,5-14 years,1.0,1213900.0,8.237910865804432e-05
2248,Australia,1986,female,55-74 years,105.0,1306500.0,0.008036739380022962
2249,Australia,1986,female,75+ years,23.0,405000.0,0.005679012345679012
2250,Australia,1986,male,15-24 years,296.0,1369000.0,0.021621621621621623
2251,Australia,1986,male,25-34 years,367.0,1317500.0,0.027855787476280834
2252,Australia,1986,male,35-54 years,487.0,1972000.0,0.024695740365111563
2253,Australia,1986,male,5-14 years,18.0,1277100.0,0.0014094432699083862
2254,Australia,1986,male,55-74 years,324.0,1211800.0,0.026737085327611817
2255,Australia,1986,male,75+ years,89.0,233700.0,0.038083012409071464
2256,Australia,1987,female,15-24 years,73.0,1329700.0,0.005489960141385275
2257,Australia,1987,female,25-34 years,70.0,1327700.0,0.005272275363410409
2258,Australia,1987,female,35-54 years,145.0,1950500.0,0.007433991284286081
2259,Australia,1987,female,5-14 years,1.0,1201300.0,8.324315325064514e-05
2260,Australia,1987,female,55-74 years,110.0,1318600.0,0.008342181101167905
2261,Australia,1987,female,75+ years,38.0,421200.0,0.009021842355175688
2262,Australia,1987,male,15-24 years,354.0,1383900.0,0.025579882939518753
2263,Australia,1987,male,25-34 years,374.0,1345900.0,0.02778809718404042
2264,Australia,1987,male,35-54 years,554.0,2031000.0,0.02727720334810438
2265,Australia,1987,male,5-14 years,6.0,1264900.0,0.0004743457980868053
2266,Australia,1987,male,55-74 years,328.0,1227000.0,0.026731866340668296
2267,Australia,1987,male,75+ years,111.0,244800.0,0.04534313725490196
2268,Australia,1988,female,15-24 years,53.0,1340300.0,0.003954338580914721
2269,Australia,1988,female,25-34 years,106.0,1354700.0,0.007824610614896286
2270,Australia,1988,female,35-54 years,157.0,2019000.0,0.007776126795443288
2271,Australia,1988,female,5-14 years,1.0,1200000.0,8.333333333333333e-05
2272,Australia,1988,female,55-74 years,103.0,1330200.0,0.007743196511802736
2273,Australia,1988,female,75+ years,40.0,438100.0,0.009130335539831088
2274,Australia,1988,male,15-24 years,366.0,1395800.0,0.026221521707981088
2275,Australia,1988,male,25-34 years,398.0,1375100.0,0.028943349574576397
2276,Australia,1988,male,35-54 years,532.0,2097100.0,0.025368365838538933
2277,Australia,1988,male,5-14 years,6.0,1264700.0,0.00047442081125958726
2278,Australia,1988,male,55-74 years,317.0,1240700.0,0.025550092689610705
2279,Australia,1988,male,75+ years,93.0,256400.0,0.03627145085803432
2280,Australia,1989,female,15-24 years,51.0,1349700.0,0.0037786174705490105
2281,Australia,1989,female,25-34 years,87.0,1383800.0,0.0062870356988004045
2282,Australia,1989,female,35-54 years,130.0,2086700.0,0.006229932429194422
2283,Australia,1989,female,5-14 years,1.0,1207800.0,8.279516476237788e-05
2284,Australia,1989,female,55-74 years,124.0,1340300.0,0.009251660076102366
2285,Australia,1989,female,75+ years,31.0,451800.0,0.006861443116423197
2286,Australia,1989,male,15-24 years,353.0,1399300.0,0.02522689916386765
2287,Australia,1989,male,25-34 years,406.0,1399000.0,0.029020729092208722
2288,Australia,1989,male,35-54 years,475.0,2156900.0,0.022022346886735593
2289,Australia,1989,male,5-14 years,8.0,1273300.0,0.0006282886986570329
2290,Australia,1989,male,55-74 years,309.0,1255100.0,0.024619552226914188
2291,Australia,1989,male,75+ years,91.0,266900.0,0.03409516672911203
2292,Australia,1990,female,15-24 years,64.0,1354800.0,0.0047239444936522
2293,Australia,1990,female,25-34 years,109.0,1401200.0,0.0077790465315443905
2294,Australia,1990,female,35-54 years,136.0,2154800.0,0.0063114906255801
2295,Australia,1990,female,5-14 years,0.0,1215500.0,0.0
2296,Australia,1990,female,55-74 years,98.0,1349000.0,0.007264640474425501
2297,Australia,1990,female,75+ years,37.0,465600.0,0.007946735395189003
2298,Australia,1990,male,15-24 years,374.0,1405900.0,0.026602176541717048
2299,Australia,1990,male,25-34 years,418.0,1415000.0,0.029540636042402826
2300,Australia,1990,male,35-54 years,549.0,2220600.0,0.024723047824912185
2301,Australia,1990,male,5-14 years,5.0,1281300.0,0.00039022867400296575
2302,Australia,1990,male,55-74 years,325.0,1266400.0,0.02566329753632344
2303,Australia,1990,male,75+ years,87.0,276900.0,0.0314192849404117
2304,Australia,1991,female,15-24 years,84.0,1354900.0,0.006199719536497158
2305,Australia,1991,female,25-34 years,91.0,1408900.0,0.006458939598268152
2306,Australia,1991,female,35-54 years,169.0,2219100.0,0.007615700058582308
2307,Australia,1991,female,5-14 years,3.0,1223100.0,0.00024527839097375525
2308,Australia,1991,female,55-74 years,96.0,1362200.0,0.007047423285861107
2309,Australia,1991,female,75+ years,39.0,480900.0,0.008109794135995009
2310,Australia,1991,male,15-24 years,354.0,1405900.0,0.02517960025606373
2311,Australia,1991,male,25-34 years,427.0,1416500.0,0.03014472290857748
2312,Australia,1991,male,35-54 years,631.0,2279600.0,0.027680294788559396
2313,Australia,1991,male,5-14 years,7.0,1290700.0,0.0005423413651506934
2314,Australia,1991,male,55-74 years,273.0,1282700.0,0.02128323068527325
2315,Australia,1991,male,75+ years,114.0,287600.0,0.039638386648122394
2316,Australia,1992,female,15-24 years,76.0,1351300.0,0.005624213720121365
2317,Australia,1992,female,25-34 years,96.0,1412600.0,0.006795979045731275
2318,Australia,1992,female,35-54 years,144.0,2280900.0,0.006313297382612127
2319,Australia,1992,female,5-14 years,2.0,1230600.0,0.00016252234682268812
2320,Australia,1992,female,55-74 years,102.0,1376100.0,0.007412252016568564
