,Year,Entity,variable,value
13782,1992,Grenada,Conflict & terrorism,0.0
13783,1992,Central African Republic,Conflict & terrorism,4.000000001669498
13784,1992,Finland,Conflict & terrorism,0.0
13785,1992,South America,Conflict & terrorism,
13786,1992,Uganda,Conflict & terrorism,74.00000000967967
13787,1992,Greenland,Conflict & terrorism,0.0
13788,1992,Montenegro,Conflict & terrorism,0.0
13789,1992,Bosnia-Herzegovina,Conflict & terrorism,
13790,1992,Algeria,Conflict & terrorism,510.00001246694535
13791,1992,Ukraine,Conflict & terrorism,0.9999999999997043
13792,1992,New Zealand,Conflict & terrorism,0.0
13793,1992,Portugal,Conflict & terrorism,0.0
13794,1992,Tajikistan,Conflict & terrorism,3391.000111002404
13795,1992,Moldova,Conflict & terrorism,595.0000073173288
13796,1992,Brunei,Conflict & terrorism,0.0
13797,1992,Norway,Conflict & terrorism,0.0
13798,1992,Tunisia,Conflict & terrorism,0.0
13799,1992,East Asia,Conflict & terrorism,27.454304784000648
13800,1992,Maldives,Conflict & terrorism,0.0
13801,1992,Belize,Conflict & terrorism,0.9999999430177624
13802,1992,Brazil,Conflict & terrorism,240.99988215377425
13803,1992,Greece,Conflict & terrorism,2.000000000331608
13804,1992,Eastern Europe,Conflict & terrorism,632.1793148653932
13805,1992,Bolivia,Conflict & terrorism,5.000000012020919
13806,1992,Pakistan,Conflict & terrorism,148.9999998800614
13807,1992,Kuwait,Conflict & terrorism,2.000000009926004
13808,1992,Bermuda,Conflict & terrorism,0.0
13809,1992,Germany,Conflict & terrorism,21.00000000144361
13810,1992,United Kingdom,Conflict & terrorism,135.90203885401084
13811,1992,Tonga,Conflict & terrorism,0.0
13812,1992,Somalia,Conflict & terrorism,1251.999082989057
13813,1992,Solomon Islands,Conflict & terrorism,1.9999999999999416
13814,1992,Eswatini,Conflict & terrorism,0.0
13815,1992,Djibouti,Conflict & terrorism,356.9961000786915
13816,1992,Mexico,Conflict & terrorism,8.999999645717702
13817,1992,Sudan,Conflict & terrorism,2413.540003533903
13818,1992,North Africa and Middle East,Conflict & terrorism,12579.240259807368
13819,1992,Kenya,Conflict & terrorism,158.00000208242113
13820,1992,China,Conflict & terrorism,10.000000004572668
13821,1992,United States,Conflict & terrorism,14.00000025281003
13822,1992,Georgia,Conflict & terrorism,880.0002948157304
13823,1992,Gambia,Conflict & terrorism,0.0
13824,1992,Czechoslovakia,Conflict & terrorism,
13825,1992,Mongolia,Conflict & terrorism,0.0
13826,1992,Central America & Caribbean,Conflict & terrorism,
13827,1992,Dominica,Conflict & terrorism,0.0
13828,1992,Albania,Conflict & terrorism,1.0000000000038152
13829,1992,Bhutan,Conflict & terrorism,0.0
13830,1992,Low SDI,Conflict & terrorism,12231.747638664276
13831,1992,North America,Conflict & terrorism,15.000331067165597
13832,1992,Netherlands,Conflict & terrorism,0.0
13833,1992,Puerto Rico,Conflict & terrorism,0.9999999988356338
13834,1992,Low-middle SDI,Conflict & terrorism,17027.8696104944
13835,1992,Afghanistan,Conflict & terrorism,4343.997794507218
13836,1992,Czechia,Conflict & terrorism,0.0
13837,1992,Zimbabwe,Conflict & terrorism,0.0
13838,1992,Palestine,Conflict & terrorism,512.6389120053491
13839,1992,Botswana,Conflict & terrorism,0.0
13840,1992,Luxembourg,Conflict & terrorism,0.0
13841,1992,United States Virgin Islands,Conflict & terrorism,0.0
13842,1992,France,Conflict & terrorism,17.00000027702808
13843,1992,Bosnia and Herzegovina,Conflict & terrorism,7718.987652572981
13844,1992,Panama,Conflict & terrorism,2.999999997275932
13845,1992,Canada,Conflict & terrorism,0.9999999580199538
13846,1992,Ethiopia,Conflict & terrorism,504.00013498189367
13847,1992,Benin,Conflict & terrorism,0.0
13848,1992,Kiribati,Conflict & terrorism,0.0
13849,1992,Denmark,Conflict & terrorism,0.999999999698006
13850,1992,Slovenia,Conflict & terrorism,1.0000000539764813
13851,1992,Colombia,Conflict & terrorism,2118.9998984664026
13852,1992,South Asia,Conflict & terrorism,5332.389137010818
13853,1992,Lithuania,Conflict & terrorism,0.0
13854,1992,North Macedonia,Conflict & terrorism,0.9999999804169812
13855,1992,South Africa,Conflict & terrorism,801.9999049171919
13856,1992,Ghana,Conflict & terrorism,0.0
13857,1992,Gabon,Conflict & terrorism,0.0
13858,1992,Trinidad and Tobago,Conflict & terrorism,0.0
13859,1992,New Caledonia,Conflict & terrorism,
13860,1992,Democratic Republic of Congo,Conflict & terrorism,74.99999985980948
13861,1992,Sub-Saharan Africa,Conflict & terrorism,11120.195592877924
13862,1992,South Korea,Conflict & terrorism,0.9999999998923168
13863,1992,Northern Mariana Islands,Conflict & terrorism,0.0
13864,1992,Libya,Conflict & terrorism,0.0
13865,1992,El Salvador,Conflict & terrorism,26.999998977899946
13866,1992,Chad,Conflict & terrorism,1367.00093180073
13867,1992,Wales,Conflict & terrorism,0.0
13868,1992,Yugoslavia,Conflict & terrorism,
13869,1992,Hong Kong,Conflict & terrorism,
13870,1992,Myanmar,Conflict & terrorism,1887.999988495784
13871,1992,Central Latin America,Conflict & terrorism,2637.99983435901
13872,1992,Andorra,Conflict & terrorism,0.0
13873,1992,Australia,Conflict & terrorism,1.999999994844321
13874,1992,Hungary,Conflict & terrorism,0.0
13875,1992,Australasia & Oceania,Conflict & terrorism,
13876,1992,Malawi,Conflict & terrorism,31.99999967920761
13877,1992,Dominican Republic,Conflict & terrorism,0.99999999912653
13878,1992,Egypt,Conflict & terrorism,62.000000201433934
13879,1992,Latvia,Conflict & terrorism,0.0
13880,1992,Sao Tome and Principe,Conflict & terrorism,0.0
13881,1992,Burundi,Conflict & terrorism,122.00000782606908
13882,1992,Tropical Latin America,Conflict & terrorism,240.99988215377425
13883,1992,Cote d'Ivoire,Conflict & terrorism,0.9999999996743156
13884,1992,Italy,Conflict & terrorism,16.999999990585984
13885,1992,Honduras,Conflict & terrorism,5.000000010359641
13886,1992,Saudi Arabia,Conflict & terrorism,0.0
13887,1992,Burkina Faso,Conflict & terrorism,0.0
13888,1992,Switzerland,Conflict & terrorism,6.000000031987602
13889,1992,Malta,Conflict & terrorism,1.0000000186829945
13890,1992,Taiwan,Conflict & terrorism,17.000000039478728
13891,1992,Vietnam,Conflict & terrorism,0.0
13892,1992,Madagascar,Conflict & terrorism,16.000000081082984
13893,1992,Malaysia,Conflict & terrorism,0.0
13894,1992,High-income Asia Pacific,Conflict & terrorism,3.0000005966559105
13895,1992,Russia,Conflict & terrorism,36.17930754806385
13896,1992,England,Conflict & terrorism,11.902092323531036
13897,1992,Lebanon,Conflict & terrorism,181.0000279383937
13898,1992,Timor,Conflict & terrorism,292.9995376111502
13899,1992,Austria,Conflict & terrorism,0.0
13900,1992,Jamaica,Conflict & terrorism,4.999999993199984
13901,1992,High-middle SDI,Conflict & terrorism,17579.829756744002
13902,1992,Micronesia (country),Conflict & terrorism,0.0
13903,1992,Mauritius,Conflict & terrorism,0.0
13904,1992,Niger,Conflict & terrorism,62.99999958823884
13905,1992,Kazakhstan,Conflict & terrorism,8.99999999794047
13906,1992,Peru,Conflict & terrorism,2002.999654204328
13907,1992,Iceland,Conflict & terrorism,0.0
13908,1992,Northern Ireland,Conflict & terrorism,123.99994653048005
13909,1992,Latin America and Caribbean,Conflict & terrorism,4922.136182335868
13910,1992,Cape Verde,Conflict & terrorism,0.0
13911,1992,Argentina,Conflict & terrorism,32.000000027090145
13912,1992,Turkey,Conflict & terrorism,3012.0002519799177
13913,1992,Angola,Conflict & terrorism,2424.9999114522548
13914,1992,Iran,Conflict & terrorism,452.43735539111833
13915,1992,Middle East & North Africa,Conflict & terrorism,
13916,1992,Southern Latin America,Conflict & terrorism,44.00186703465083
13917,1992,Central Sub-Saharan Africa,Conflict & terrorism,2506.9999112950227
13918,1992,Marshall Islands,Conflict & terrorism,0.0
13919,1992,Cambodia,Conflict & terrorism,257.0000048264497
13920,1992,Saint Lucia,Conflict & terrorism,0.0
13921,1992,Antigua and Barbuda,Conflict & terrorism,0.0
13922,1992,Congo,Conflict & terrorism,1.9999999922294085
13923,1992,Ireland,Conflict & terrorism,0.0
13924,1992,Iraq,Conflict & terrorism,1053.4059431575329
13925,1992,Yemen,Conflict & terrorism,24.00000009204133
13926,1992,Ecuador,Conflict & terrorism,2.0000000010319976
13927,1992,Philippines,Conflict & terrorism,840.0000390662309
13928,1992,Rwanda,Conflict & terrorism,1083.9997744672708
13929,1992,Namibia,Conflict & terrorism,0.0
13930,1992,Western Sub-Saharan Africa,Conflict & terrorism,2859.0749624932646
13931,1992,Australasia,Conflict & terrorism,1.999999994844321
13932,1992,Western Europe,Conflict & terrorism,364.254176849838
13933,1992,Nepal,Conflict & terrorism,9.000000000601947
13934,1992,Costa Rica,Conflict & terrorism,0.0
13935,1992,"Southeast Asia, East Asia, and Oceania",Conflict & terrorism,8888.037182630067
13936,1992,Samoa,Conflict & terrorism,0.0
13937,1992,Laos,Conflict & terrorism,2.9999999800773214
13938,1992,India,Conflict & terrorism,4849.389139724846
13939,1992,Syria,Conflict & terrorism,0.0
13940,1992,Thailand,Conflict & terrorism,39.0000000337056
13941,1992,Saint Vincent and the Grenadines,Conflict & terrorism,0.0
13942,1992,Comoros,Conflict & terrorism,1.000000001806288
13943,1992,Armenia,Conflict & terrorism,935.0012622185108
13944,1992,North Korea,Conflict & terrorism,0.0
13945,1992,Indonesia,Conflict & terrorism,85.9999990495465
13946,1992,Israel,Conflict & terrorism,108.00000241908354
13947,1992,Oman,Conflict & terrorism,0.0
13948,1992,Nicaragua,Conflict & terrorism,21.999999511126536
13949,1992,Western Sahara,Conflict & terrorism,
13950,1992,Azerbaijan,Conflict & terrorism,3949.008187749756
13951,1992,Cameroon,Conflict & terrorism,6.000000008447009
13952,1992,Scotland,Conflict & terrorism,0.0
13953,1992,High-income,Conflict & terrorism,428.2563755431555
13954,1992,Seychelles,Conflict & terrorism,0.0
13955,1992,Papua New Guinea,Conflict & terrorism,67.00000155457101
13956,1992,Tanzania,Conflict & terrorism,0.9999999999997492
13957,1992,Guinea-Bissau,Conflict & terrorism,2.0000000000001803
13958,1992,Poland,Conflict & terrorism,4.000000000764423
13959,1992,Vanuatu,Conflict & terrorism,0.0
13960,1992,Caribbean,Conflict & terrorism,33.1368116057088
13961,1992,Eritrea,Conflict & terrorism,0.0
13962,1992,Chile,Conflict & terrorism,12.00000000953664
13963,1992,Cuba,Conflict & terrorism,3.0000000083380973
13964,1992,Mauritania,Conflict & terrorism,0.0
13965,1992,Japan,Conflict & terrorism,2.0000005967635954
13966,1992,Guyana,Conflict & terrorism,0.0
13967,1992,Sierra Leone,Conflict & terrorism,550.9999903106402
13968,1992,Mali,Conflict & terrorism,82.00000020707421
13969,1992,Togo,Conflict & terrorism,16.999999904583312
13970,1992,American Samoa,Conflict & terrorism,0.0
13971,1992,Nigeria,Conflict & terrorism,136.00000197880178
13972,1992,Jordan,Conflict & terrorism,2.0000000008419248
13973,1992,Middle SDI,Conflict & terrorism,13625.595240912466
13974,1992,Barbados,Conflict & terrorism,2.9999998172837263
13975,1992,Guatemala,Conflict & terrorism,420.99993778589953
13976,1992,Southern Sub-Saharan Africa,Conflict & terrorism,801.9999049171919
13977,1992,Uzbekistan,Conflict & terrorism,0.0
13978,1992,Morocco,Conflict & terrorism,2.0000000008301377
13979,1992,Guinea,Conflict & terrorism,0.0
13980,1992,South Sudan,Conflict & terrorism,672.4624085346334
13981,1992,Central Europe,Conflict & terrorism,9904.986213249284
13982,1992,Liberia,Conflict & terrorism,434.9997706868096
13983,1992,Martinique,Conflict & terrorism,
13984,1992,Cyprus,Conflict & terrorism,0.0
13985,1992,Bulgaria,Conflict & terrorism,0.0
13986,1992,Bangladesh,Conflict & terrorism,324.9999974053039
13987,1992,Sweden,Conflict & terrorism,2.000000003634115
13988,1992,Belarus,Conflict & terrorism,0.0
13989,1992,Sri Lanka,Conflict & terrorism,5367.999105883544
13990,1992,Bahrain,Conflict & terrorism,0.0
13991,1992,"Central Europe, Eastern Europe, and Central Asia",Conflict & terrorism,19701.175383899023
13992,1992,Turkmenistan,Conflict & terrorism,0.0
13993,1992,Zaire,Conflict & terrorism,
13994,1992,Venezuela,Conflict & terrorism,31.99999996432271
13995,1992,Senegal,Conflict & terrorism,199.00001866666287
13996,1992,Singapore,Conflict & terrorism,0.0
13997,1992,Equatorial Guinea,Conflict & terrorism,0.9999999890567632
13998,1992,Bahamas,Conflict & terrorism,0.0
13999,1992,Uruguay,Conflict & terrorism,0.0
14000,1992,High SDI,Conflict & terrorism,2476.9006008035385
14001,1992,Eastern Sub-Saharan Africa,Conflict & terrorism,4952.120814172457
14002,1992,Romania,Conflict & terrorism,0.0
14003,1992,Suriname,Conflict & terrorism,0.0
14004,1992,Paraguay,Conflict & terrorism,0.0
14005,1992,Lesotho,Conflict & terrorism,0.0
14006,1992,Qatar,Conflict & terrorism,0.0
14007,1992,Zambia,Conflict & terrorism,0.0
14008,1992,Southeast Asia,Conflict & terrorism,8785.685038861606
14009,1992,Kyrgyzstan,Conflict & terrorism,0.0
14010,1992,Spain,Conflict & terrorism,52.00000008529408
14011,1992,Mozambique,Conflict & terrorism,675.999896326481
14012,1992,Guam,Conflict & terrorism,0.0
14013,1992,Andean Latin America,Conflict & terrorism,2009.9996542173787
14014,1992,Haiti,Conflict & terrorism,17.999999445105384
14015,1992,Belgium,Conflict & terrorism,1.000000000557011
14016,1992,Serbia,Conflict & terrorism,1.0000000000311582
14017,1992,Oceania,Conflict & terrorism,74.8978389844652
14018,1992,Croatia,Conflict & terrorism,2177.998560641111
14019,1993,Ethiopia,Conflict & terrorism,61.99999999999997
14020,1993,Spain,Conflict & terrorism,12.000000000001323
14021,1993,Ecuador,Conflict & terrorism,0.0
14022,1993,East Asia,Conflict & terrorism,0.0
14023,1993,Brunei,Conflict & terrorism,0.0
14024,1993,Dominica,Conflict & terrorism,0.0
14025,1993,Cambodia,Conflict & terrorism,483.9999902684439
14026,1993,Turkey,Conflict & terrorism,2529.0000599837545
14027,1993,Southern Sub-Saharan Africa,Conflict & terrorism,239.0000000215714
14028,1993,Ukraine,Conflict & terrorism,0.0
14029,1993,Caribbean,Conflict & terrorism,38.31545558161203
14030,1993,Eritrea,Conflict & terrorism,21.000000000008363
14031,1993,Southern Latin America,Conflict & terrorism,0.0
14032,1993,Uganda,Conflict & terrorism,0.0
14033,1993,Middle SDI,Conflict & terrorism,5097.455923036523
14034,1993,Burundi,Conflict & terrorism,5.000000000000371
14035,1993,Estonia,Conflict & terrorism,0.0
14036,1993,Malawi,Conflict & terrorism,0.0
14037,1993,El Salvador,Conflict & terrorism,0.0
14038,1993,Eswatini,Conflict & terrorism,0.0
14039,1993,Tropical Latin America,Conflict & terrorism,60.99999999998386
14040,1993,Micronesia (country),Conflict & terrorism,0.0
14041,1993,Southeast Asia,Conflict & terrorism,3431.5750646626493
14042,1993,Equatorial Guinea,Conflict & terrorism,0.0
14043,1993,Madagascar,Conflict & terrorism,0.0
14044,1993,Eastern Sub-Saharan Africa,Conflict & terrorism,1548.8000690461413
14045,1993,Tunisia,Conflict & terrorism,0.0
14046,1993,England,Conflict & terrorism,4.901287231909178
14047,1993,Turkmenistan,Conflict & terrorism,0.0
14048,1993,Malaysia,Conflict & terrorism,0.0
14049,1993,Brazil,Conflict & terrorism,60.99999999998386
14050,1993,Pakistan,Conflict & terrorism,2.9999999999999902
14051,1993,North America,Conflict & terrorism,61.0013314359461
14052,1993,South Korea,Conflict & terrorism,0.0
14053,1993,Sri Lanka,Conflict & terrorism,2120.000076505619
14054,1993,North Korea,Conflict & terrorism,0.0
14055,1993,Oman,Conflict & terrorism,0.0
14056,1993,Botswana,Conflict & terrorism,0.0
14057,1993,Cape Verde,Conflict & terrorism,0.0
14058,1993,"Southeast Asia, East Asia, and Oceania",Conflict & terrorism,3474.3587985781664
14059,1993,South Sudan,Conflict & terrorism,440.94327221141685
14060,1993,Luxembourg,Conflict & terrorism,0.999997473202696
14061,1993,Dominican Republic,Conflict & terrorism,0.0
14062,1993,Cameroon,Conflict & terrorism,0.0
14063,1993,Bulgaria,Conflict & terrorism,0.0
14064,1993,South Asia,Conflict & terrorism,1941.5043614331423
14065,1993,Eastern Europe,Conflict & terrorism,146.5479213497392
14066,1993,Trinidad and Tobago,Conflict & terrorism,0.0
14067,1993,Egypt,Conflict & terrorism,108.00000004872034
14068,1993,Djibouti,Conflict & terrorism,33.00001333571115
14069,1993,Canada,Conflict & terrorism,0.0
14070,1993,Burkina Faso,Conflict & terrorism,0.0
14071,1993,Mongolia,Conflict & terrorism,0.0
14072,1993,Maldives,Conflict & terrorism,0.0
14073,1993,Hungary,Conflict & terrorism,0.0
14074,1993,Switzerland,Conflict & terrorism,0.0
14075,1993,Latvia,Conflict & terrorism,0.0
14076,1993,Sao Tome and Principe,Conflict & terrorism,0.0
14077,1993,Costa Rica,Conflict & terrorism,0.0
14078,1993,Peru,Conflict & terrorism,779.0000000000003
14079,1993,Iceland,Conflict & terrorism,0.0
14080,1993,Australasia,Conflict & terrorism,0.0
14081,1993,Western Europe,Conflict & terrorism,161.0569137730615
14082,1993,Samoa,Conflict & terrorism,0.0
14083,1993,India,Conflict & terrorism,1923.504361434633
14084,1993,Thailand,Conflict & terrorism,1.00000000000037
14085,1993,Saint Vincent and the Grenadines,Conflict & terrorism,0.0
14086,1993,Armenia,Conflict & terrorism,288.000019856614
14087,1993,Indonesia,Conflict & terrorism,27.0
14088,1993,Nicaragua,Conflict & terrorism,0.0
14089,1993,Central Sub-Saharan Africa,Conflict & terrorism,12643.034986462531
14090,1993,Latin America and Caribbean,Conflict & terrorism,1389.3155145402066
14091,1993,Argentina,Conflict & terrorism,0.0
14092,1993,Western Sub-Saharan Africa,Conflict & terrorism,3861.096897901203
14093,1993,Syria,Conflict & terrorism,0.0
14094,1993,Central Latin America,Conflict & terrorism,511.00005895860687
14095,1993,Myanmar,Conflict & terrorism,143.00000038854083
14096,1993,Wales,Conflict & terrorism,0.0
14097,1993,Cote d'Ivoire,Conflict & terrorism,0.9999999999998936
14098,1993,High SDI,Conflict & terrorism,890.9011826161764
14099,1993,Bahamas,Conflict & terrorism,0.0
14100,1993,Venezuela,Conflict & terrorism,31.00000000001165
14101,1993,Paraguay,Conflict & terrorism,0.0
14102,1993,"Central Europe, Eastern Europe, and Central Asia",Conflict & terrorism,27880.486951835293
14103,1993,Senegal,Conflict & terrorism,284.9999995980145
14104,1993,Niger,Conflict & terrorism,6.000000001504199
14105,1993,High-income,Conflict & terrorism,224.0582450166134
14106,1993,Azerbaijan,Conflict & terrorism,3038.988162454741
14107,1993,Mozambique,Conflict & terrorism,0.0
14108,1993,Iran,Conflict & terrorism,397.2458918775671
14109,1993,Fiji,Conflict & terrorism,0.0
14110,1993,Vietnam,Conflict & terrorism,0.0
14111,1993,High-income Asia Pacific,Conflict & terrorism,1.999999807606036
14112,1993,Mauritius,Conflict & terrorism,0.0
14113,1993,Timor,Conflict & terrorism,373.9984831180497
14114,1993,Lebanon,Conflict & terrorism,137.00000088169924
14115,1993,Austria,Conflict & terrorism,0.0
14116,1993,High-middle SDI,Conflict & terrorism,14352.13872856106
14117,1993,Saudi Arabia,Conflict & terrorism,0.0
14118,1993,Honduras,Conflict & terrorism,0.0
14119,1993,Australia,Conflict & terrorism,0.0
14120,1993,Scotland,Conflict & terrorism,0.0
14121,1993,Lesotho,Conflict & terrorism,0.0
14122,1993,Namibia,Conflict & terrorism,0.0
14123,1993,Northern Ireland,Conflict & terrorism,46.99999999998021
14124,1993,Tanzania,Conflict & terrorism,0.0
14125,1993,American Samoa,Conflict & terrorism,0.0
14126,1993,Poland,Conflict & terrorism,0.0
14127,1993,Jordan,Conflict & terrorism,0.0
14128,1993,Qatar,Conflict & terrorism,0.0
14129,1993,New Zealand,Conflict & terrorism,0.0
14130,1993,Kazakhstan,Conflict & terrorism,0.0
14131,1993,Chile,Conflict & terrorism,0.0
14132,1993,Algeria,Conflict & terrorism,826.0000000270867
14133,1993,Zimbabwe,Conflict & terrorism,0.0
14134,1993,Colombia,Conflict & terrorism,257.0000000000814
14135,1993,Kuwait,Conflict & terrorism,0.0
14136,1993,Kenya,Conflict & terrorism,0.9999999999996824
14137,1993,Albania,Conflict & terrorism,1.9999998737619915
14138,1993,China,Conflict & terrorism,0.0
14139,1993,Netherlands,Conflict & terrorism,0.0
14140,1993,Puerto Rico,Conflict & terrorism,0.0
14141,1993,Kiribati,Conflict & terrorism,0.0
14142,1993,Afghanistan,Conflict & terrorism,4097.000207200164
14143,1993,Tajikistan,Conflict & terrorism,15999.94238092424
14144,1993,Portugal,Conflict & terrorism,0.0
14145,1993,Japan,Conflict & terrorism,1.999999807606036
14146,1993,Zambia,Conflict & terrorism,1.0000000000000218
14147,1993,Kyrgyzstan,Conflict & terrorism,0.0
14148,1993,Mauritania,Conflict & terrorism,0.0
14149,1993,Saint Lucia,Conflict & terrorism,0.0
14150,1993,Philippines,Conflict & terrorism,275.0000004441679
14151,1993,Congo,Conflict & terrorism,134.99999999998855
14152,1993,Antigua and Barbuda,Conflict & terrorism,0.0
14153,1993,Yemen,Conflict & terrorism,0.0
14154,1993,Iraq,Conflict & terrorism,840.2973855582379
14155,1993,Ireland,Conflict & terrorism,0.0
14156,1993,Marshall Islands,Conflict & terrorism,0.0
14157,1993,Angola,Conflict & terrorism,12398.03499240862
14158,1993,Rwanda,Conflict & terrorism,958.9999732079312
14159,1993,Northern Mariana Islands,Conflict & terrorism,0.0
14160,1993,Israel,Conflict & terrorism,88.00000000003044
14161,1993,Laos,Conflict & terrorism,3.0000000000007927
14162,1993,Italy,Conflict & terrorism,1.000000002075199
14163,1993,Andorra,Conflict & terrorism,0.0
14164,1993,Chad,Conflict & terrorism,313.00000200898705
14165,1993,Russia,Conflict & terrorism,146.5479213497392
14166,1993,Nepal,Conflict & terrorism,3.0000000000012386
14167,1993,Jamaica,Conflict & terrorism,0.0
14168,1993,Taiwan,Conflict & terrorism,0.0
14169,1993,Romania,Conflict & terrorism,0.0
14170,1993,Andean Latin America,Conflict & terrorism,779.0000000000003
14171,1993,Comoros,Conflict & terrorism,0.0
14172,1993,Croatia,Conflict & terrorism,754.9998983325177
14173,1993,Malta,Conflict & terrorism,0.0
14174,1993,Haiti,Conflict & terrorism,36.99999999999195
14175,1993,Bermuda,Conflict & terrorism,0.0
14176,1993,United States,Conflict & terrorism,60.99999985401799
14177,1993,Mexico,Conflict & terrorism,4.999999936657537
14178,1993,Germany,Conflict & terrorism,0.0
14179,1993,Lithuania,Conflict & terrorism,0.0
14180,1993,Ghana,Conflict & terrorism,0.0
14181,1993,North Macedonia,Conflict & terrorism,0.9999999924624852
14182,1993,Slovenia,Conflict & terrorism,0.0
14183,1993,Benin,Conflict & terrorism,0.0
14184,1993,United States Virgin Islands,Conflict & terrorism,0.0
14185,1993,Panama,Conflict & terrorism,0.0
14186,1993,Czechia,Conflict & terrorism,0.0
14187,1993,Central Asia,Conflict & terrorism,21163.93019863513
14188,1993,Slovakia,Conflict & terrorism,0.0
14189,1993,Belize,Conflict & terrorism,0.0
14190,1993,Greenland,Conflict & terrorism,0.0
14191,1993,Montenegro,Conflict & terrorism,0.0
14192,1993,Norway,Conflict & terrorism,0.0
14193,1993,Libya,Conflict & terrorism,0.0
14194,1993,Solomon Islands,Conflict & terrorism,0.0
14195,1993,Sudan,Conflict & terrorism,1591.0567492428156
14196,1993,Georgia,Conflict & terrorism,1836.99963539954
14197,1993,Bhutan,Conflict & terrorism,0.0
14198,1993,Moldova,Conflict & terrorism,0.0
14199,1993,Central African Republic,Conflict & terrorism,4.000000000000564
14200,1993,Low-middle SDI,Conflict & terrorism,34109.38658612399
14201,1993,United Arab Emirates,Conflict & terrorism,0.0
14202,1993,Finland,Conflict & terrorism,0.0
14203,1993,Sub-Saharan Africa,Conflict & terrorism,18291.931953431453
14204,1993,Palestine,Conflict & terrorism,420.640092570772
14205,1993,Bosnia and Herzegovina,Conflict & terrorism,5812.00893365165
14206,1993,France,Conflict & terrorism,6.999999914866438
14207,1993,Grenada,Conflict & terrorism,0.0
14208,1993,Denmark,Conflict & terrorism,0.0
14209,1993,Gabon,Conflict & terrorism,0.0
14210,1993,Democratic Republic of Congo,Conflict & terrorism,105.9999940539198
14211,1993,Somalia,Conflict & terrorism,25.000000101658006
14212,1993,Tonga,Conflict & terrorism,0.0
14213,1993,Bolivia,Conflict & terrorism,0.0
14214,1993,United Kingdom,Conflict & terrorism,51.90128723188959
14215,1993,Low SDI,Conflict & terrorism,9688.22787081685
14216,1993,North Africa and Middle East,Conflict & terrorism,10953.454478828113
14217,1993,Gambia,Conflict & terrorism,0.0
14218,1993,South Africa,Conflict & terrorism,239.0000000215714
14219,1993,Belgium,Conflict & terrorism,0.0
14220,1993,Greece,Conflict & terrorism,0.0
14221,1993,Morocco,Conflict & terrorism,0.0
14222,1993,Uzbekistan,Conflict & terrorism,0.0
14223,1993,Guatemala,Conflict & terrorism,218.0000590218597
14224,1993,Sierra Leone,Conflict & terrorism,639.999787083798
14225,1993,Cyprus,Conflict & terrorism,0.0
14226,1993,Barbados,Conflict & terrorism,0.0
14227,1993,Uruguay,Conflict & terrorism,0.0
14228,1993,Guinea,Conflict & terrorism,0.0
14229,1993,Central Europe,Conflict & terrorism,6570.0088318504
14230,1993,Nigeria,Conflict & terrorism,2.9999999999990536
14231,1993,Liberia,Conflict & terrorism,2565.0006602640065
14232,1993,Seychelles,Conflict & terrorism,0.0
14233,1993,Guinea-Bissau,Conflict & terrorism,0.0
14234,1993,Vanuatu,Conflict & terrorism,0.0
14235,1993,Cuba,Conflict & terrorism,0.0
14236,1993,Guyana,Conflict & terrorism,0.0
14237,1993,Sweden,Conflict & terrorism,0.0
14238,1993,Bahrain,Conflict & terrorism,0.0
14239,1993,Serbia,Conflict & terrorism,0.0
14240,1993,Bangladesh,Conflict & terrorism,11.999999998506029
14241,1993,Togo,Conflict & terrorism,48.00000131418909
14242,1993,Oceania,Conflict & terrorism,42.78373391551357
14243,1993,Singapore,Conflict & terrorism,0.0
14244,1993,Belarus,Conflict & terrorism,0.0
14245,1993,Mali,Conflict & terrorism,0.0
14246,1993,Suriname,Conflict & terrorism,0.0
14247,1993,Papua New Guinea,Conflict & terrorism,40.00000091693237
14248,1993,Guam,Conflict & terrorism,0.0
14249,1994,Cuba,Conflict & terrorism,2.999999998226353
14250,1994,Mexico,Conflict & terrorism,234.99997469549425
14251,1994,Sri Lanka,Conflict & terrorism,1207.0010507347872
14252,1994,Democratic Republic of Congo,Conflict & terrorism,185.9999954887627
14253,1994,Northern Ireland,Conflict & terrorism,82.00001004368873
14254,1994,Norway,Conflict & terrorism,0.0
14255,1994,Trinidad and Tobago,Conflict & terrorism,1.999999979277597
14256,1994,Tonga,Conflict & terrorism,0.0
14257,1994,Spain,Conflict & terrorism,27.99999999788592
14258,1994,Dominica,Conflict & terrorism,0.0
14259,1994,Chile,Conflict & terrorism,0.0
14260,1994,Colombia,Conflict & terrorism,1426.0001831395907
14261,1994,Caribbean,Conflict & terrorism,144.98042658307702
14262,1994,Maldives,Conflict & terrorism,0.0
14263,1994,China,Conflict & terrorism,21.000000001287297
14264,1994,"Central Europe, Eastern Europe, and Central Asia",Conflict & terrorism,8811.730331449156
14265,1994,Sub-Saharan Africa,Conflict & terrorism,530764.2379669971
14266,1994,Malaysia,Conflict & terrorism,0.0
14267,1994,Sweden,Conflict & terrorism,0.0
14268,1994,Central African Republic,Conflict & terrorism,1.9999999876978447
14269,1994,Cape Verde,Conflict & terrorism,0.0
14270,1994,Thailand,Conflict & terrorism,17.999999980689886
14271,1994,Denmark,Conflict & terrorism,0.0
14272,1994,Malta,Conflict & terrorism,0.0
14273,1994,Central Sub-Saharan Africa,Conflict & terrorism,4334.997099255823
