,Year,Entity,variable,value
21561,1999,Low-middle SDI,Road_injuries,276000.99256125203
21562,1999,Ireland,Road_injuries,452.51903046373343
21563,1999,Angola,Road_injuries,7495.673622019333
21564,1999,Iraq,Road_injuries,5585.267892084789
21565,1999,Mexico,Road_injuries,18596.49650759314
21566,1999,South Sudan,Road_injuries,1408.6749447890138
21567,1999,Israel,Road_injuries,765.4798839111279
21568,1999,Laos,Road_injuries,2000.8095309826604
21569,1999,Ethiopia,Road_injuries,12435.718347448175
21570,1999,Bulgaria,Road_injuries,1081.846554735532
21571,1999,Pakistan,Road_injuries,34688.51457725271
21572,1999,Djibouti,Road_injuries,139.53124605205957
21573,1999,Dominican Republic,Road_injuries,2163.4773072405737
21574,1999,New Zealand,Road_injuries,548.6756915353277
21575,1999,Botswana,Road_injuries,244.8532589619585
21576,1999,Cape Verde,Road_injuries,44.66375356193136
21577,1999,Japan,Road_injuries,13652.443904782012
21578,1999,South Asia,Road_injuries,218440.1358896293
21579,1999,North Korea,Road_injuries,4306.163886189486
21580,1999,Equatorial Guinea,Road_injuries,242.966230549143
21581,1999,Democratic Republic of Congo,Road_injuries,16175.429582817493
21582,1999,Dominica,Road_injuries,12.741124964945456
21583,1999,Algeria,Road_injuries,9101.927032197971
21584,1999,"Southeast Asia, East Asia, and Oceania",Road_injuries,447847.1080765424
21585,1999,Sudan,Road_injuries,12908.24098346637
21586,1999,Tunisia,Road_injuries,3931.861052540114
21587,1999,Malawi,Road_injuries,2223.6326751969373
21588,1999,Bolivia,Road_injuries,2286.503974744307
21589,1999,Saint Lucia,Road_injuries,25.96124335042655
21590,1999,Central Asia,Road_injuries,8174.279505306252
21591,1999,Southern Latin America,Road_injuries,8424.4414014897
21592,1999,United Kingdom,Road_injuries,4397.113872833557
21593,1999,Ecuador,Road_injuries,2822.290185907524
21594,1999,Solomon Islands,Road_injuries,87.36865229508355
21595,1999,Gabon,Road_injuries,378.0239181845327
21596,1999,Micronesia (country),Road_injuries,18.097867740057644
21597,1999,Eastern Europe,Road_injuries,54961.97885507811
21598,1999,Jamaica,Road_injuries,150.03736164920855
21599,1999,Palestine,Road_injuries,349.9239731367136
21600,1999,Togo,Road_injuries,827.022762978652
21601,1999,North Macedonia,Road_injuries,159.48459119393755
21602,1999,Georgia,Road_injuries,416.3103175413973
21603,1999,Tonga,Road_injuries,11.02254716325763
21604,1999,Gambia,Road_injuries,188.69665680390688
21605,1999,North Africa and Middle East,Road_injuries,131425.25893539746
21606,1999,Southern Sub-Saharan Africa,Road_injuries,28613.89797221639
21607,1999,Cameroon,Road_injuries,3064.627632867777
21608,1999,Bhutan,Road_injuries,73.56148098778225
21609,1999,Mongolia,Road_injuries,336.5656740743317
21610,1999,Cyprus,Road_injuries,233.61649129227172
21611,1999,Burundi,Road_injuries,1838.9520001379617
21612,1999,Czechia,Road_injuries,1569.405915214941
21613,1999,Somalia,Road_injuries,3881.218468183986
21614,1999,Cambodia,Road_injuries,4073.4243812938394
21615,1999,Turkey,Road_injuries,7947.453719601876
21616,1999,Low SDI,Road_injuries,170943.34802200197
21617,1999,Western Sub-Saharan Africa,Road_injuries,42943.41366617016
21618,1999,Eastern Sub-Saharan Africa,Road_injuries,48220.207687496135
21619,1999,Kyrgyzstan,Road_injuries,653.6028603972466
21620,2000,Dominican Republic,Road_injuries,2083.095661017624
21621,2000,Serbia,Road_injuries,1294.1493873137106
21622,2000,Saudi Arabia,Road_injuries,7068.486203212758
21623,2000,Equatorial Guinea,Road_injuries,229.17871864373572
21624,2000,Southern Latin America,Road_injuries,8248.595609054515
21625,2000,Lesotho,Road_injuries,722.7533692854893
21626,2000,New Zealand,Road_injuries,514.6224960882666
21627,2000,Cape Verde,Road_injuries,43.47434989797832
21628,2000,Guyana,Road_injuries,117.71977019066064
21629,2000,Northern Ireland,Road_injuries,139.79339280415704
21630,2000,Syria,Road_injuries,1983.650841295248
21631,2000,Bulgaria,Road_injuries,1098.320698289994
21632,2000,Vietnam,Road_injuries,17149.713575783517
21633,2000,Chile,Road_injuries,2271.448610551803
21634,2000,Dominica,Road_injuries,12.431591724758334
21635,2000,Nepal,Road_injuries,5320.913988288052
21636,2000,Morocco,Road_injuries,8388.156501353713
21637,2000,Myanmar,Road_injuries,14289.491827664944
21638,2000,Afghanistan,Road_injuries,7730.016605263821
21639,2000,South Korea,Road_injuries,11626.402235507789
21640,2000,Eastern Sub-Saharan Africa,Road_injuries,47669.51757917194
21641,2000,Australia,Road_injuries,2033.8258117897224
21642,2000,Guinea-Bissau,Road_injuries,382.0406249945024
21643,2000,Paraguay,Road_injuries,829.0427698761745
21644,2000,Congo,Road_injuries,1279.7434996447023
21645,2000,Kyrgyzstan,Road_injuries,682.2861164778021
21646,2000,Luxembourg,Road_injuries,56.5737390510177
21647,2000,Trinidad and Tobago,Road_injuries,200.9243551357429
21648,2000,Eritrea,Road_injuries,1121.6294674045878
21649,2000,Papua New Guinea,Road_injuries,1875.584067741284
21650,2000,Wales,Road_injuries,225.33548461940208
21651,2000,Hungary,Road_injuries,1581.4477251217677
21652,2000,Tajikistan,Road_injuries,352.8297796486329
21653,2000,High-middle SDI,Road_injuries,282696.304220448
21654,2000,Brunei,Road_injuries,61.17152060225944
21655,2000,Nicaragua,Road_injuries,675.5025194232537
21656,2000,Poland,Road_injuries,7695.692258140485
21657,2000,Tunisia,Road_injuries,3942.953885526199
21658,2000,Bahrain,Road_injuries,133.41920812901236
21659,2000,Yemen,Road_injuries,9061.015276452496
21660,2000,North Korea,Road_injuries,4547.720855759831
21661,2000,Mauritania,Road_injuries,662.1546795057683
21662,2000,Israel,Road_injuries,790.3611086658058
21663,2000,Comoros,Road_injuries,101.77994570971438
21664,2000,Zimbabwe,Road_injuries,2833.6889244091813
21665,2000,Philippines,Road_injuries,7485.720994568482
21666,2000,Romania,Road_injuries,3341.639134857021
21667,2000,Italy,Road_injuries,9741.062559290262
21668,2000,Central Sub-Saharan Africa,Road_injuries,28918.310211901106
21669,2000,High SDI,Road_injuries,149749.9257862832
21670,2000,Russia,Road_injuries,43914.72705315885
21671,2000,El Salvador,Road_injuries,1679.3732318249215
21672,2000,Marshall Islands,Road_injuries,11.550163354202702
21673,2000,Tropical Latin America,Road_injuries,43569.80716342578
21674,2000,"Southeast Asia, East Asia, and Oceania",Road_injuries,454739.9444180773
21675,2000,Andorra,Road_injuries,4.591040101090568
21676,2000,Kiribati,Road_injuries,10.743759977600892
21677,2000,Scotland,Road_injuries,406.7804933605871
21678,2000,Venezuela,Road_injuries,5605.250084135586
21679,2000,Colombia,Road_injuries,7318.404716249287
21680,2000,Madagascar,Road_injuries,2896.1547953361187
21681,2000,Latvia,Road_injuries,652.5757728101479
21682,2000,Sao Tome and Principe,Road_injuries,18.47013769784153
21683,2000,Oceania,Road_injuries,2351.292850813574
21684,2000,Burundi,Road_injuries,1801.603843399426
21685,2000,Azerbaijan,Road_injuries,619.2038572386818
21686,2000,Lebanon,Road_injuries,454.91040967046496
21687,2000,Egypt,Road_injuries,22792.81715384935
21688,2000,Taiwan,Road_injuries,5800.395401271982
21689,2000,High-income,Road_injuries,138135.4680470968
21690,2000,Southern Sub-Saharan Africa,Road_injuries,31374.006774439928
21691,2000,Turkey,Road_injuries,7645.563420937559
21692,2000,North America,Road_injuries,51747.46697840112
21693,2000,Spain,Road_injuries,6656.523005271057
21694,2000,Chad,Road_injuries,1640.4294586156457
21695,2000,Mozambique,Road_injuries,4143.827918559536
21696,2000,Tanzania,Road_injuries,4372.412132160797
21697,2000,Netherlands,Road_injuries,1397.485666539585
21698,2000,South Sudan,Road_injuries,1393.305405040563
21699,2000,Vanuatu,Road_injuries,35.85151663980543
21700,2000,Cameroon,Road_injuries,3158.2975043088554
21701,2000,Cambodia,Road_injuries,4065.394996448556
21702,2000,Malawi,Road_injuries,2189.368032388466
21703,2000,Andean Latin America,Road_injuries,9247.49897404996
21704,2000,Oman,Road_injuries,1323.4872749105543
21705,2000,Turkmenistan,Road_injuries,410.22065195407407
21706,2000,Haiti,Road_injuries,4059.464751833165
21707,2000,Austria,Road_injuries,944.3470682391464
21708,2000,Ecuador,Road_injuries,2871.175881702188
21709,2000,Niger,Road_injuries,2080.457816753091
21710,2000,England,Road_injuries,3544.826620440264
21711,2000,Eastern Europe,Road_injuries,58225.88052280517
21712,2000,Canada,Road_injuries,3272.865908162254
21713,2000,High-income Asia Pacific,Road_injuries,24836.143781625877
21714,2000,Burkina Faso,Road_injuries,2349.8293989310755
21715,2000,Senegal,Road_injuries,1466.222367962799
21716,2000,East Asia,Road_injuries,319684.677641391
21717,2000,Micronesia (country),Road_injuries,18.149491907367217
21718,2000,China,Road_injuries,304106.84216531727
21719,2000,Honduras,Road_injuries,1065.9497404454808
21720,2000,Southeast Asia,Road_injuries,132703.97392587227
21721,2000,Portugal,Road_injuries,2358.2819840478064
21722,2000,Bahamas,Road_injuries,61.38419636385465
21723,2000,Jamaica,Road_injuries,144.4247202000323
21724,2000,Bermuda,Road_injuries,8.825609867705822
21725,2000,Sri Lanka,Road_injuries,2792.105764134224
21726,2000,Singapore,Road_injuries,253.61384746048597
21727,2000,Zambia,Road_injuries,1936.400824281136
21728,2000,Maldives,Road_injuries,33.726837091404185
21729,2000,South Africa,Road_injuries,26591.26424673656
21730,2000,Bosnia and Herzegovina,Road_injuries,230.83124448469124
21731,2000,Saint Lucia,Road_injuries,25.52902519745825
21732,2000,Antigua and Barbuda,Road_injuries,7.17041512858519
21733,2000,Kuwait,Road_injuries,407.2887620575426
21734,2000,Sub-Saharan Africa,Road_injuries,151565.13806394854
21735,2000,Peru,Road_injuries,4128.523955665116
21736,2000,Belgium,Road_injuries,1810.6005271749043
21737,2000,Finland,Road_injuries,484.2325242200908
21738,2000,Sweden,Road_injuries,647.1930171591798
21739,2000,Albania,Road_injuries,254.43697263483668
21740,2000,Moldova,Road_injuries,702.5985919194262
21741,2000,Grenada,Road_injuries,11.126789748408246
21742,2000,Kazakhstan,Road_injuries,2360.952277699114
21743,2000,Northern Mariana Islands,Road_injuries,8.573183118025696
21744,2000,Denmark,Road_injuries,550.1863410066834
21745,2000,Qatar,Road_injuries,194.86915887109603
21746,2000,Montenegro,Road_injuries,71.56809075036504
21747,2000,Western Europe,Road_injuries,50754.81337013746
21748,2000,Mongolia,Road_injuries,364.06327542367023
21749,2000,Belarus,Road_injuries,2205.5050984929285
21750,2000,Central African Republic,Road_injuries,2812.657888458341
21751,2000,Panama,Road_injuries,515.8836282389389
21752,2000,"Central Europe, Eastern Europe, and Central Asia",Road_injuries,85860.75435249522
21753,2000,Libya,Road_injuries,1333.878908169876
21754,2000,Croatia,Road_injuries,699.9087361342409
21755,2000,Cuba,Road_injuries,1757.248395532784
21756,2000,Greenland,Road_injuries,4.285514674777588
21757,2000,Gabon,Road_injuries,388.1144456086421
21758,2000,Saint Vincent and the Grenadines,Road_injuries,12.42727691821958
21759,2000,Jordan,Road_injuries,869.9426329675773
21760,2000,Mauritius,Road_injuries,176.30881355030007
21761,2000,Bolivia,Road_injuries,2247.7991366826604
21762,2000,Latin America and Caribbean,Road_injuries,99628.82177694509
21763,2000,Tonga,Road_injuries,11.21615436771656
21764,2000,Low SDI,Road_injuries,172124.30396814513
21765,2000,Central Europe,Road_injuries,19205.647258176366
21766,2000,Greece,Road_injuries,2168.1153912023947
21767,2000,Somalia,Road_injuries,3881.383843329749
21768,2000,Benin,Road_injuries,2561.150822793075
21769,2000,Sudan,Road_injuries,12677.280447107789
21770,2000,India,Road_injuries,173556.78686256288
21771,2000,Fiji,Road_injuries,94.92944993112894
21772,2000,Western Sub-Saharan Africa,Road_injuries,43603.30349843552
21773,2000,North Africa and Middle East,Road_injuries,130250.25286219848
21774,2000,Democratic Republic of Congo,Road_injuries,16678.473326348118
21775,2000,Belize,Road_injuries,60.6863141427293
21776,2000,United Arab Emirates,Road_injuries,1040.8484268894078
21777,2000,Czechia,Road_injuries,1564.3403823861545
21778,2000,Timor,Road_injuries,102.32608726558988
21779,2000,Puerto Rico,Road_injuries,660.5003212741428
21780,2000,Iran,Road_injuries,27980.48794330623
21781,2000,United States Virgin Islands,Road_injuries,15.6868977268696
21782,2000,Ghana,Road_injuries,3471.0162398651287
21783,2000,France,Road_injuries,8623.12302044906
21784,2000,Armenia,Road_injuries,324.2899448994911
21785,2000,Norway,Road_injuries,379.9060928189196
21786,2000,United Kingdom,Road_injuries,4316.735991224416
21787,2000,Slovakia,Road_injuries,888.9767955832407
21788,2000,Cote d'Ivoire,Road_injuries,3176.1995927397043
21789,2000,Bhutan,Road_injuries,72.8613136225053
21790,2000,Namibia,Road_injuries,585.9354449849149
21791,2000,Mali,Road_injuries,2222.516029391739
21792,2000,Liberia,Road_injuries,480.43270857418224
21793,2000,Malta,Road_injuries,24.621056104214144
21794,2000,Caribbean,Road_injuries,9694.429636980856
21795,2000,Germany,Road_injuries,8447.779415033223
21796,2000,Eswatini,Road_injuries,390.7697962955707
21797,2000,Kenya,Road_injuries,3853.0145881577023
21798,2000,Costa Rica,Road_injuries,680.3125800352367
21799,2000,Malaysia,Road_injuries,5243.497188564312
21800,2000,Suriname,Road_injuries,86.58849767786434
21801,2000,Central Asia,Road_injuries,8429.22657151376
21802,2000,Thailand,Road_injuries,30398.265595913665
21803,2000,Georgia,Road_injuries,402.94983250540406
21804,2000,Ireland,Road_injuries,440.9444069516236
21805,2000,South Asia,Road_injuries,222372.8850914484
21806,2000,North Macedonia,Road_injuries,150.3616529794228
21807,2000,American Samoa,Road_injuries,5.115019476786898
21808,2000,Argentina,Road_injuries,5414.8267369077175
21809,2000,Indonesia,Road_injuries,48834.27267662869
21810,2000,Guinea,Road_injuries,1775.108019402077
21811,2000,Brazil,Road_injuries,42740.76439354945
21812,2000,Cyprus,Road_injuries,234.58657750383384
21813,2000,Australasia,Road_injuries,2548.448307877989
21814,2000,Middle SDI,Road_injuries,394133.32934806
21815,2000,Lithuania,Road_injuries,835.6574860564734
21816,2000,Seychelles,Road_injuries,12.53297334440254
21817,2000,Rwanda,Road_injuries,3045.447952010729
21818,2000,Uganda,Road_injuries,4725.677149932588
21819,2000,Estonia,Road_injuries,267.94706204688066
21820,2000,Uzbekistan,Road_injuries,2912.4308356668894
21821,2000,Bangladesh,Road_injuries,7970.742156617517
21822,2000,Solomon Islands,Road_injuries,90.74871389535224
21823,2000,Angola,Road_injuries,7530.142333197552
21824,2000,Guatemala,Road_injuries,1391.305068857103
21825,2000,Gambia,Road_injuries,193.15103200180485
21826,2000,Ukraine,Road_injuries,9646.869458320476
21827,2000,Low-middle SDI,Road_injuries,277776.5823897131
21828,2000,Guam,Road_injuries,21.84241899722263
21829,2000,Slovenia,Road_injuries,333.9741795004148
21830,2000,Iraq,Road_injuries,5792.9106896080175
21831,2000,Samoa,Road_injuries,18.39112042152902
21832,2000,United States,Road_injuries,48469.27789625956
21833,2000,Pakistan,Road_injuries,35451.58077035769
21834,2000,Uruguay,Road_injuries,561.8930401464856
21835,2000,Palestine,Road_injuries,352.99450810883235
21836,2000,Laos,Road_injuries,1940.0647678188063
21837,2000,Sierra Leone,Road_injuries,943.0467930039932
21838,2000,Ethiopia,Road_injuries,12037.510764056811
21839,2000,Nigeria,Road_injuries,16133.461917629596
21840,2000,Central Latin America,Road_injuries,37117.08600248856
21841,2000,Algeria,Road_injuries,8978.076115048952
21842,2000,Japan,Road_injuries,12894.956178055298
21843,2000,Botswana,Road_injuries,249.5949927282151
21844,2000,Togo,Road_injuries,844.9839252367296
21845,2000,Iceland,Road_injuries,21.305161929870145
21846,2000,Barbados,Road_injuries,34.01478296287265
21847,2000,Mexico,Road_injuries,18185.10443327875
21848,2000,Djibouti,Road_injuries,140.9748494148676
21849,2000,Switzerland,Road_injuries,606.0373953882546
21850,2001,Kyrgyzstan,Road_injuries,733.4833938340595
21851,2001,Honduras,Road_injuries,1080.9414721584624
21852,2001,Andean Latin America,Road_injuries,8924.289057924429
21853,2001,Jordan,Road_injuries,859.1061801727193
21854,2001,Netherlands,Road_injuries,1348.1871098184506
21855,2001,Philippines,Road_injuries,7792.212831236649
21856,2001,Argentina,Road_injuries,5476.615926765925
21857,2001,Saint Lucia,Road_injuries,25.326244826411017
21858,2001,Kazakhstan,Road_injuries,2544.8103649303875
21859,2001,Nepal,Road_injuries,5280.257194168251
21860,2001,Kuwait,Road_injuries,383.4251849095929
21861,2001,Indonesia,Road_injuries,49144.53047952783
21862,2001,Algeria,Road_injuries,8834.006979853679
21863,2001,Australasia,Road_injuries,2453.3788656701377
21864,2001,Italy,Road_injuries,9565.880775186
21865,2001,Israel,Road_injuries,801.5948840598581
21866,2001,Iraq,Road_injuries,5586.589182468712
21867,2001,Laos,Road_injuries,1934.0856903164488
21868,2001,Samoa,Road_injuries,18.453807881819237
21869,2001,Japan,Road_injuries,12318.217468227183
21870,2001,Iceland,Road_injuries,20.38395218930724
21871,2001,New Zealand,Road_injuries,500.0795015967798
21872,2001,Angola,Road_injuries,7566.9438786265555
21873,2001,Yemen,Road_injuries,8999.23142914339
21874,2001,Poland,Road_injuries,7357.146231194458
21875,2001,Kenya,Road_injuries,3913.998370591081
21876,2001,Hungary,Road_injuries,1538.4029347152425
21877,2001,Wales,Road_injuries,212.9944152785637
21878,2001,Ireland,Road_injuries,411.792923058582
21879,2001,American Samoa,Road_injuries,5.159927396451143
21880,2001,Australia,Road_injuries,1953.2993640733616
21881,2001,Afghanistan,Road_injuries,7588.020990923492
21882,2001,Rwanda,Road_injuries,2873.3090177681424
21883,2001,Zimbabwe,Road_injuries,2850.3654782173644
21884,2001,Namibia,Road_injuries,593.3521490167217
21885,2001,Andorra,Road_injuries,4.438061102109396
21886,2001,Saint Vincent and the Grenadines,Road_injuries,12.41157836339942
21887,2001,Kiribati,Road_injuries,10.88516655021758
21888,2001,Latvia,Road_injuries,656.594375163057
21889,2001,Jamaica,Road_injuries,144.3856081481776
21890,2001,Latin America and Caribbean,Road_injuries,99142.68441516715
21891,2001,India,Road_injuries,174552.4426021812
21892,2001,Albania,Road_injuries,270.14729065808643
21893,2001,Sao Tome and Principe,Road_injuries,18.511077774256947
21894,2001,Western Sub-Saharan Africa,Road_injuries,44079.35898004758
21895,2001,Portugal,Road_injuries,2311.2246261399887
21896,2001,Puerto Rico,Road_injuries,660.5113724070843
21897,2001,Zambia,Road_injuries,1877.57564903207
21898,2001,Armenia,Road_injuries,319.47717338431994
21899,2001,Iran,Road_injuries,28376.254365121215
21900,2001,Antigua and Barbuda,Road_injuries,7.073725490073928
21901,2001,Myanmar,Road_injuries,14025.622369842537
21902,2001,Russia,Road_injuries,44752.76476588119
21903,2001,Peru,Road_injuries,3847.281808873418
21904,2001,Western Europe,Road_injuries,49139.34765589936
21905,2001,Qatar,Road_injuries,205.07868720460576
21906,2001,Romania,Road_injuries,3324.4767327536997
21907,2001,Nicaragua,Road_injuries,669.1632429203165
21908,2001,United Kingdom,Road_injuries,4249.394937110662
21909,2001,South Korea,Road_injuries,10481.317375507935
21910,2001,Solomon Islands,Road_injuries,94.01256190437404
21911,2001,Maldives,Road_injuries,32.81480489802303
21912,2001,Palestine,Road_injuries,359.615395248846
21913,2001,Sub-Saharan Africa,Road_injuries,151210.6449260249
21914,2001,Gambia,Road_injuries,201.91231595110364
21915,2001,Bhutan,Road_injuries,71.79707613731561
21916,2001,Somalia,Road_injuries,3863.460220816306
21917,2001,Central African Republic,Road_injuries,2885.465231813248
21918,2001,Gabon,Road_injuries,398.6969997233497
21919,2001,Bolivia,Road_injuries,2197.566826772709
21920,2001,Georgia,Road_injuries,430.9818955657578
21921,2001,Denmark,Road_injuries,528.8374039780346
21922,2001,Mexico,Road_injuries,18043.648101996845
21923,2001,United Arab Emirates,Road_injuries,1066.296641247163
21924,2001,France,Road_injuries,8370.389716093281
21925,2001,South Africa,Road_injuries,25919.96856600512
21926,2001,Djibouti,Road_injuries,141.51102157565143
21927,2001,Caribbean,Road_injuries,9525.154215666524
21928,2001,Bosnia and Herzegovina,Road_injuries,238.14170578278888
21929,2001,Malaysia,Road_injuries,5155.965749948754
21930,2001,Sri Lanka,Road_injuries,2694.2883956083588
21931,2001,Moldova,Road_injuries,699.8509433452002
21932,2001,Low SDI,Road_injuries,173098.6872260122
21933,2001,Tonga,Road_injuries,11.37642279168544
21934,2001,Norway,Road_injuries,363.2142371390596
21935,2001,Democratic Republic of Congo,Road_injuries,16922.023358702503
21936,2001,United States Virgin Islands,Road_injuries,15.650602967992889
21937,2001,Slovakia,Road_injuries,857.8252229708843
21938,2001,Libya,Road_injuries,1351.0637108909664
21939,2001,Suriname,Road_injuries,87.22424873232167
21940,2001,North Macedonia,Road_injuries,159.62794959581868
21941,2001,Cyprus,Road_injuries,231.02309894288365
21942,2001,Greece,Road_injuries,2068.5891211601515
21943,2001,Belize,Road_injuries,60.48819661859338
21944,2001,Central Asia,Road_injuries,8848.167130950056
21945,2001,Nigeria,Road_injuries,16196.873389276378
21946,2001,Benin,Road_injuries,2587.616240027565
21947,2001,Togo,Road_injuries,869.6152019944847
21948,2001,Ghana,Road_injuries,3622.2753743646463
21949,2001,Czechia,Road_injuries,1522.6196622602315
21950,2001,Mongolia,Road_injuries,395.1535196640708
21951,2001,Madagascar,Road_injuries,2858.1421324683
21952,2001,Sudan,Road_injuries,12471.275590834037
21953,2001,Slovenia,Road_injuries,330.3115939701524
21954,2001,Germany,Road_injuries,7948.390019096559
21955,2001,Lithuania,Road_injuries,874.2807353710676
21956,2001,Bermuda,Road_injuries,8.52900059230868
21957,2001,Finland,Road_injuries,472.4095812324927
21958,2001,Mali,Road_injuries,2206.424013025357
21959,2001,Fiji,Road_injuries,93.83048207541688
21960,2001,Cameroon,Road_injuries,3212.408187671022
21961,2001,Eastern Sub-Saharan Africa,Road_injuries,47150.882374763285
21962,2001,Eritrea,Road_injuries,1146.9043913807711
21963,2001,Brunei,Road_injuries,60.5973841732696
21964,2001,Turkmenistan,Road_injuries,404.7845351527337
21965,2001,Southern Latin America,Road_injuries,8377.872040975424
21966,2001,Tunisia,Road_injuries,3945.232839091132
21967,2001,Equatorial Guinea,Road_injuries,213.75247970853565
21968,2001,Bulgaria,Road_injuries,1090.2439284346722
21969,2001,South Sudan,Road_injuries,1329.9948141874931
21970,2001,Luxembourg,Road_injuries,54.62811768597994
21971,2001,Cambodia,Road_injuries,4040.658144906699
21972,2001,Oman,Road_injuries,1316.922577098717
21973,2001,England,Road_injuries,3494.393186753313
21974,2001,Burkina Faso,Road_injuries,2378.839946400123
21975,2001,Southeast Asia,Road_injuries,130810.27039710598
21976,2001,Burundi,Road_injuries,1742.7115647441713
21977,2001,North America,Road_injuries,52507.978834189926
21978,2001,El Salvador,Road_injuries,1644.331336822905
21979,2001,"Southeast Asia, East Asia, and Oceania",Road_injuries,447455.17053008697
21980,2001,Egypt,Road_injuries,23902.086518520628
21981,2001,Ecuador,Road_injuries,2879.4404222782964
21982,2001,Malawi,Road_injuries,2101.3998097326407
21983,2001,Estonia,Road_injuries,267.6798148092022
21984,2001,Uganda,Road_injuries,4964.339309217845
21985,2001,Trinidad and Tobago,Road_injuries,211.13870637373785
21986,2001,North Korea,Road_injuries,4770.289457248202
21987,2001,Ukraine,Road_injuries,10042.170788940588
21988,2001,Cape Verde,Road_injuries,43.44061593751396
21989,2001,Low-middle SDI,Road_injuries,279883.8078821949
21990,2001,Dominican Republic,Road_injuries,2031.2859223180635
21991,2001,Spain,Road_injuries,6458.736186222664
21992,2001,Pakistan,Road_injuries,36746.80687585739
21993,2001,Canada,Road_injuries,3228.571224758492
21994,2001,Ethiopia,Road_injuries,11837.352460259086
21995,2001,North Africa and Middle East,Road_injuries,130845.00818897825
21996,2001,East Asia,Road_injuries,314229.6695056177
21997,2001,Botswana,Road_injuries,255.02469642112908
21998,2001,Oceania,Road_injuries,2415.230627362852
21999,2001,South Asia,Road_injuries,225060.17378698368
22000,2001,Southern Sub-Saharan Africa,Road_injuries,30796.61127661671
22001,2001,Tropical Latin America,Road_injuries,43740.76310452091
22002,2001,Eswatini,Road_injuries,419.5417934786693
22003,2001,Micronesia (country),Road_injuries,18.096889595611803
22004,2001,Eastern Europe,Road_injuries,59553.26871423278
22005,2001,Brazil,Road_injuries,42884.54036960183
22006,2001,Middle SDI,Road_injuries,388276.2706775182
22007,2001,Dominica,Road_injuries,11.931008661886818
22008,2001,Greenland,Road_injuries,4.152118882610673
22009,2001,United States,Road_injuries,49274.213772801406
22010,2001,Central Sub-Saharan Africa,Road_injuries,29183.79229459728
22011,2001,Haiti,Road_injuries,4054.603397336457
22012,2001,Niger,Road_injuries,2091.378336619912
22013,2001,Syria,Road_injuries,1950.7814617256272
22014,2001,Vanuatu,Road_injuries,37.29877682769331
22015,2001,Lesotho,Road_injuries,758.3585934776944
22016,2001,Mauritania,Road_injuries,660.609314703571
22017,2001,Guyana,Road_injuries,121.76800088206068
22018,2001,Bahrain,Road_injuries,128.122542447586
22019,2001,Serbia,Road_injuries,1233.5984234167413
22020,2001,Tanzania,Road_injuries,4313.887379367199
22021,2001,Singapore,Road_injuries,252.80423965622612
22022,2001,Papua New Guinea,Road_injuries,1932.3536324237944
22023,2001,Malta,Road_injuries,24.08942421050903
22024,2001,Central Latin America,Road_injuries,36952.478037055225
22025,2001,Costa Rica,Road_injuries,685.4205661939998
22026,2001,Guinea-Bissau,Road_injuries,383.1134996437271
22027,2001,Morocco,Road_injuries,8327.22557850221
22028,2001,Switzerland,Road_injuries,570.4838341412351
22029,2001,Uzbekistan,Road_injuries,3054.5512001804263
22030,2001,Thailand,Road_injuries,28068.52397271097
22031,2001,Congo,Road_injuries,1196.910346023108
22032,2001,Comoros,Road_injuries,99.5472880889355
22033,2001,Senegal,Road_injuries,1492.0858946938513
22034,2001,Bahamas,Road_injuries,59.93035613096463
22035,2001,Tajikistan,Road_injuries,357.58544675517845
22036,2001,Northern Ireland,Road_injuries,133.47807691986637
22037,2001,Paraguay,Road_injuries,856.2227349190078
22038,2001,High-middle SDI,Road_injuries,282797.4350710163
22039,2001,Taiwan,Road_injuries,5439.608036935576
22040,2001,Vietnam,Road_injuries,17451.838935211057
22041,2001,Saudi Arabia,Road_injuries,7277.478078161184
22042,2001,Austria,Road_injuries,907.1405680338216
22043,2001,Chile,Road_injuries,2364.0680488723124
22044,2001,High-income Asia Pacific,Road_injuries,23112.93646756457
22045,2001,China,Road_injuries,298876.56914479134
22046,2001,Mozambique,Road_injuries,4057.86392536236
22047,2001,Scotland,Road_injuries,408.5292581589144
22048,2001,Lebanon,Road_injuries,448.4808886320794
22049,2001,Marshall Islands,Road_injuries,11.84395926929894
22050,2001,Colombia,Road_injuries,7175.508258512158
22051,2001,High-income,Road_injuries,135591.51386429952
22052,2001,Azerbaijan,Road_injuries,607.3396014831309
22053,2001,Venezuela,Road_injuries,5770.4382232525695
22054,2001,Chad,Road_injuries,1719.5355902154329
22055,2001,High SDI,Road_injuries,146351.53305175784
22056,2001,Guinea,Road_injuries,1786.439716721081
22057,2001,Bangladesh,Road_injuries,8408.870038639705
22058,2001,Turkey,Road_injuries,7366.126194980554
22059,2001,Panama,Road_injuries,511.7942962386128
22060,2001,Uruguay,Road_injuries,536.7525378702193
22061,2001,Barbados,Road_injuries,32.571638883584754
22062,2001,"Central Europe, Eastern Europe, and Central Asia",Road_injuries,87089.05630136647
22063,2001,Belarus,Road_injuries,2259.9272907224936
22064,2001,Grenada,Road_injuries,11.12666985092358
22065,2001,Mauritius,Road_injuries,177.06709040247227
22066,2001,Montenegro,Road_injuries,72.16873169650734
22067,2001,Belgium,Road_injuries,1742.1226197654173
22068,2001,Sierra Leone,Road_injuries,979.1583619976728
22069,2001,Central Europe,Road_injuries,18687.620456183664
22070,2001,Croatia,Road_injuries,692.9100487343946
